,SP_Price_Houston,SP_Price_North,SP_Price_Panh,SP_Price_South,SP_Price_West,DA_Price_Houston,DA_Price_North,DA_Price_Panh,DA_Price_South,ERC_Wind_Total,ERC_Load,ERC_Solar,ERC_NLoad,ERC_SLoad,ERC_WLoad,ERC_HLoad,ERC_CWind,ERC_NWind,ERC_PWind,ERC_SWind,ERC_WWind,ACTUAL_ERC_Load,ACTUAL_ERC_HLoad,ACTUAL_ERC_NLoad,ACTUAL_ERC_SLoad,ACTUAL_ERC_WLoad,ACTUAL_ERC_CWind,ACTUAL_ERC_NWind,ACTUAL_ERC_PWind,ACTUAL_ERC_SWind,ACTUAL_ERC_Wind,ACTUAL_ERC_WWind,ACTUAL_ERC_Solar,Outage,RT_DA,SP_Price_North_cap
2023-05-12 03:00:00,17.495,17.235,19.5,17.72,38.1475,13.22,12.57,10.9,12.18,16.13,40590.0,0.0,12310.0,10260.0,6560.0,11460.0,1780.0,1580.0,1880.0,1760.0,10660.0,44100.0,11889.09,13816.42,11536.13,6858.86,2199.58,1785.31,1792.05,1729.01,17133.28,9627.33,0.3,29452.0,4.664999999999999,17.235
2023-05-12 04:00:00,20.255,20.6525,22.8525,19.8075,31.855,13.97,13.37,12.67,12.94,17.66,40530.0,0.0,12230.0,10230.0,6570.0,11510.0,1810.0,1540.0,1610.0,1720.0,10850.0,44105.0,11939.35,13761.96,11552.88,6850.68,2220.99,1928.21,1184.88,1728.37,16100.7,9038.25,0.32,29503.0,7.282500000000001,20.6525
2023-05-12 05:00:00,21.9425,21.9275,23.1275,21.77,28.365,18.36,17.46,17.18,16.82,21.65,41630.0,0.0,12610.0,10550.0,6640.0,11840.0,1870.0,1460.0,1430.0,1640.0,10530.0,45459.0,12286.39,14251.94,11884.24,7036.14,2188.13,1709.49,870.73,1709.37,15252.71,8774.99,0.28,29175.0,4.467499999999998,21.9275
2023-05-12 06:00:00,50.21,50.6375,51.1575,48.8525,52.7525,26.87,26.19,25.61,25.66,29.94,43580.0,10.0,13450.0,11220.0,6640.0,12280.0,1850.0,1380.0,1330.0,1580.0,9820.0,47671.0,12754.91,15239.94,12585.61,7090.27,2482.96,1433.35,792.57,1626.84,14979.41,8643.69,4.2,29152.0,24.4475,50.6375
2023-05-12 07:00:00,41.445,42.015,42.2775,39.7,42.4225,25.36,24.8,24.34,24.13,27.1,44900.0,1150.0,14010.0,11690.0,6630.0,12570.0,1940.0,1280.0,1220.0,1690.0,8840.0,48765.0,12886.81,15776.81,12967.51,7133.55,2369.25,1229.96,682.63,1664.72,13568.31,7621.75,1268.1,29153.0,17.215,42.015
2023-05-12 08:00:00,22.3575,22.2775,22.26,21.605,22.2525,18.49,17.32,17.25,16.08,17.24,47080.0,5560.0,14980.0,12210.0,6710.0,13170.0,2230.0,1210.0,990.0,1920.0,7920.0,50082.0,13299.2,16268.55,13280.57,7233.19,2452.69,1101.12,418.81,1752.77,12194.38,6468.99,5305.41,29027.0,4.9575,22.2775
2023-05-12 09:00:00,20.3025,20.1325,20.09,18.435,20.07,18.47,16.82,16.64,15.27,16.51,49670.0,8130.0,15950.0,12840.0,6890.0,13990.0,2590.0,1180.0,740.0,2120.0,7430.0,52130.0,14004.59,16916.48,13816.52,7392.26,2867.41,1055.82,541.78,1773.26,13727.29,7489.02,7513.76,29027.0,3.3125,20.1325
2023-05-12 10:00:00,20.37,20.255,19.865,19.095,19.56,19.99,17.83,17.66,15.59,17.37,52390.0,9420.0,17010.0,13490.0,7120.0,14770.0,2930.0,1140.0,550.0,2240.0,6800.0,54289.0,14708.45,17626.03,14453.24,7500.81,2927.95,1158.72,375.3,1792.01,13407.61,7153.63,9210.49,29027.0,2.4250000000000007,20.255
2023-05-12 11:00:00,23.315,23.515,23.5325,21.6575,23.52,24.68,20.66,20.36,17.26,19.88,54940.0,10240.0,18050.0,14050.0,7290.0,15540.0,3160.0,1030.0,330.0,2300.0,5820.0,56338.0,15417.15,18239.52,14993.7,7687.44,2866.73,1345.17,182.84,1778.99,11921.15,5747.42,9684.31,28976.0,2.8550000000000004,23.515
2023-05-12 12:00:00,31.1225,31.225,31.2625,29.8175,31.28,32.79,25.9,25.62,21.35,25.2,57290.0,10730.0,19150.0,14620.0,7400.0,16120.0,3340.0,920.0,190.0,2320.0,4990.0,58354.0,16107.25,18967.71,15518.71,7760.61,2994.91,1444.32,54.43,1786.38,10848.21,4568.17,9753.87,28591.0,5.325000000000003,31.225
2023-05-12 13:00:00,64.505,66.8325,67.1575,58.7425,64.24,44.81,34.14,33.87,27.98,33.35,59480.0,10420.0,20300.0,15080.0,7480.0,16610.0,3430.0,870.0,130.0,2360.0,4620.0,60781.0,16736.57,20071.41,16027.73,7945.63,3105.57,1415.5,30.93,1781.14,10615.1,4281.96,9841.73,28591.0,32.692499999999995,66.8325
2023-05-12 14:00:00,27.145,29.44,29.795,23.4475,26.8,55.16,33.47,33.19,27.86,32.73,61080.0,10340.0,21160.0,15400.0,7470.0,17050.0,3490.0,900.0,140.0,2410.0,4540.0,62682.0,17191.18,21030.17,16312.17,8148.25,3207.69,1450.68,48.17,1915.21,11608.21,4986.46,9541.76,28591.0,-4.029999999999998,29.44
2023-05-12 15:00:00,44.7425,52.605,48.24,32.59,43.9975,67.52,38.62,38.54,34.54,38.03,62010.0,10050.0,21600.0,15480.0,7580.0,17360.0,3520.0,960.0,180.0,2510.0,4980.0,63802.0,17444.62,21725.31,16544.14,8087.49,3194.59,1574.94,143.06,2016.82,13003.1,6073.69,8231.99,28591.0,13.985,52.605
2023-05-12 16:00:00,26.405,27.8375,28.0775,23.015,26.0675,72.42,48.35,47.54,38.12,46.75,62110.0,8770.0,21770.0,15360.0,7660.0,17320.0,3560.0,1040.0,230.0,2620.0,6220.0,64675.0,17493.11,22203.57,16839.43,8139.17,3204.43,1700.38,147.94,2072.38,15773.72,8648.59,6250.25,28218.0,-20.512500000000003,27.8375
2023-05-12 17:00:00,28.145,30.2925,30.61,25.515,28.4575,53.68,46.33,45.58,37.08,44.82,61190.0,7700.0,21380.0,15070.0,7770.0,16970.0,3690.0,1180.0,270.0,2630.0,7610.0,64033.0,17198.04,22087.41,16916.83,7830.26,3157.31,1860.04,241.96,2126.0,17151.73,9766.42,4274.46,28027.0,-16.037499999999998,30.2925
2023-05-12 18:00:00,21.825,21.9725,22.0175,21.025,22.0375,36.71,35.07,35.04,29.33,36.03,58920.0,5710.0,20400.0,14530.0,7910.0,16090.0,3760.0,1320.0,380.0,2610.0,8550.0,61831.0,16436.89,21418.45,16529.39,7446.02,3117.4,1832.05,688.82,2155.29,18195.92,10402.36,2106.48,27621.0,-13.0975,21.9725
2023-05-12 19:00:00,19.39,19.36,19.355,19.0225,19.3525,39.23,39.07,39.58,33.89,43.31,56360.0,1440.0,19320.0,13990.0,7830.0,15220.0,3560.0,1420.0,870.0,2580.0,9200.0,59107.0,15709.58,20485.13,15807.46,7104.59,2889.0,1679.05,1378.82,2133.97,19143.8,11062.96,354.03,27670.0,-19.71,19.36
2023-05-12 20:00:00,33.28,33.2875,33.295,32.9525,33.2975,39.6,39.81,38.91,36.3,45.77,54800.0,80.0,18790.0,13800.0,7500.0,14710.0,3430.0,1460.0,1740.0,2480.0,9130.0,57672.0,15434.14,19855.11,15477.2,6905.39,3082.96,1416.68,1864.57,2018.29,17466.78,9084.28,27.2,27670.0,-6.522500000000001,33.2875
2023-05-12 21:00:00,24.7375,25.2175,25.3425,22.37,25.3975,26.33,25.1,22.66,23.41,29.67,52720.0,0.0,18100.0,13480.0,6890.0,14240.0,3530.0,1430.0,2340.0,2430.0,8340.0,56142.0,15013.87,19199.76,15040.72,6888.06,2715.58,1340.42,2652.03,1727.02,18156.68,9721.63,0.25,27700.0,0.11749999999999972,25.2175
2023-05-12 22:00:00,54.42,55.5825,55.8625,51.485,55.9925,22.98,22.41,20.2,20.74,25.75,50250.0,0.0,17030.0,12860.0,6700.0,13660.0,3660.0,1370.0,2430.0,2350.0,8150.0,53608.0,14428.12,18061.46,14393.53,6725.38,2318.16,1565.74,2686.77,1149.57,16615.82,8895.58,0.23,27843.0,33.1725,55.5825
2023-05-12 23:00:00,21.5725,21.6875,21.715,21.295,21.73,19.63,19.06,17.15,17.45,22.2,47500.0,0.0,15680.0,12070.0,6730.0,13020.0,3470.0,1350.0,2310.0,2130.0,8590.0,50765.0,13726.4,16871.96,13496.54,6670.09,1667.17,1717.52,3144.24,1023.57,17359.51,9807.01,0.22,26461.0,2.6275000000000013,21.6875
2023-05-13 00:00:00,20.295,20.2725,20.2725,20.285,20.275,22.03,21.84,20.73,21.05,23.99,46280.0,0.0,14800.0,12210.0,6680.0,12580.0,3200.0,1240.0,2130.0,2190.0,8560.0,47733.0,13066.15,15713.63,12503.35,6450.02,941.15,1665.62,2427.5,1566.25,16065.09,9464.57,0.22,27316.0,-1.567499999999999,20.2725
2023-05-13 01:00:00,20.855,20.855,20.855,20.855,20.855,20.48,20.28,18.65,19.57,22.53,43690.0,0.0,13730.0,11440.0,6430.0,12080.0,2890.0,1260.0,1880.0,2050.0,8370.0,44783.0,12472.62,14539.48,11440.29,6330.13,997.61,1412.05,1753.99,1675.82,13572.53,7733.06,0.21,27316.0,0.5749999999999993,20.855
